,Unnamed: 0,LATITUDE,LONGITUDE,FLOOR,BUILDINGID
2705,2705,4864936.37120184,-7659.415514652195,1,0
2706,2706,4864937.450321838,-7663.289634652946,1,0
2707,2707,4864936.26704184,-7659.779074652256,1,0
2708,2708,4864927.935260002,-7644.14861999899,1,0
2709,2709,4864938.231719999,-7658.273139999063,1,0
2710,2710,4864929.826254608,-7652.83876012665,1,0
2711,2711,4864929.826254608,-7652.83876012665,1,0
2712,2712,4864929.826254608,-7652.83876012665,1,0
2713,2713,4864929.826254608,-7652.83876012665,1,0
2714,2714,4864929.826254608,-7652.83876012665,1,0
2715,2715,4864931.599934608,-7652.196240126611,1,0
2716,2716,4864932.05008,-7651.473159999399,1,0
2717,2717,4864929.826254608,-7652.83876012665,1,0
2718,2718,4864931.969641839,-7651.615494651855,1,0
2719,2719,4864934.946301838,-7655.115694652262,1,0
2720,2720,4864934.50446,-7653.500259999186,1,0
2721,2721,4864928.81592,-7645.424679999052,1,0
2722,2722,4864931.550654608,-7651.1574401262105,1,0
2723,2723,4864935.600576447,-7657.90389477912,1,0
2724,2724,4864929.734634608,-7649.912000126661,1,0
2725,2725,4864935.294156447,-7659.424854779278,1,0
2726,2726,4864932.2176699005,-7678.753972109045,1,0
2727,2727,4864933.501727095,-7673.976085982836,1,0
2728,2728,4864933.202717256,-7675.256903330391,1,0
2729,2729,4864932.99076784,-7678.325157908853,1,0
2730,2730,4864934.118480002,-7672.943140000105,1,0
2731,2731,4864928.317539998,-7690.973399998993,1,0
2732,2732,4864928.307893334,-7690.481448888448,1,0
2733,2733,4864929.842733334,-7687.33472888809,1,0
2734,2734,4864930.459400001,-7683.501600000262,1,0
2735,2735,4864930.268593334,-7685.848928887813,1,0
2736,2736,4864931.181933334,-7682.662588888076,1,0
2737,2737,4864930.3068533335,-7684.61178888869,1,0
2738,2738,4864928.422180001,-7690.608399999141,1,0
2739,2739,4864931.181933334,-7682.662588888076,1,0
2740,2740,4864928.736893335,-7688.984948888834,1,0
2741,2741,4864931.181933334,-7682.662588888076,1,0
2742,2742,4864930.0673733335,-7686.551028888341,1,0
2743,2743,4864931.181933334,-7682.662588888076,1,0
2744,2744,4864929.776353334,-7686.46258888882,1,0
2745,2745,4864928.838393335,-7688.630648888316,1,0
2746,2746,4864931.181933334,-7682.662588888076,1,0
2747,2747,4864928.956613334,-7688.218448888923,1,0
2748,2748,4864930.799093334,-7683.998128887681,1,0
2749,2749,4864932.592400001,-7678.26765999943,1,0
2750,2750,4864929.241318643,-7687.383020181002,1,0
2751,2751,4864928.85118,-7689.111899999529,1,0
2752,2752,4864929.453773335,-7687.587588888075,1,0
2753,2753,4864929.842733334,-7687.33472888809,1,0
2754,2754,4864931.564773334,-7681.32704888847,1,0
2755,2755,4864928.307893334,-7690.481448888448,1,0
2756,2756,4864928.923273333,-7689.438388888206,1,0
2757,2757,4864928.85118,-7689.111899999529,1,0
2758,2758,4864928.307893334,-7690.481448888448,1,0
2759,2759,4864928.307893334,-7690.481448888448,1,0
2760,2760,4864928.736893335,-7688.984948888834,1,0
2761,2761,4864928.736893335,-7688.984948888834,1,0
2762,2762,4864928.736893335,-7688.984948888834,1,0
2763,2763,4864928.736893335,-7688.984948888834,1,0
2764,2764,4864930.854781333,-7684.255996888247,1,0
2765,2765,4864928.307893334,-7690.481448888448,1,0
2766,2766,4864928.307893334,-7690.481448888448,1,0
2767,2767,4864928.632253334,-7689.3499488886855,1,0
2768,2768,4864928.85118,-7689.111899999529,1,0
2769,2769,4864930.854781333,-7684.255996888247,1,0
2770,2770,4864928.307893334,-7690.481448888448,1,0
2771,2771,4864928.412533335,-7690.116448888596,1,0
2772,2772,4864928.317539998,-7690.973399998993,1,0
2773,2773,4864928.317539998,-7690.973399998993,1,0
2774,2774,4864930.3068533335,-7684.611788888689,1,0
2775,2775,4864929.916113335,-7684.8711488891795,1,0
2776,2776,4864929.487113333,-7686.367648888791,1,0
2777,2777,4864929.487113333,-7686.367648888791,1,0
2778,2778,4864930.466833335,-7684.053448888328,1,0
2779,2779,4864929.916113335,-7684.8711488891795,1,0
2780,2780,4864928.098613332,-7691.21144888815,1,0
2781,2781,4864928.632253334,-7689.3499488886855,1,0
2782,2782,4864928.736893335,-7688.984948888834,1,0
2783,2783,4864929.061253333,-7687.853448889074,1,0
2784,2784,4864928.736893335,-7688.984948888834,1,0
2785,2785,4864928.736893335,-7688.984948888834,1,0
2786,2786,4864928.098613332,-7691.21144888815,1,0
2787,2787,4864928.736893335,-7688.984948888834,1,0
2788,2788,4864928.632253334,-7689.3499488886855,1,0
2789,2789,4864928.098613332,-7691.21144888815,1,0
2790,2790,4864928.098613332,-7691.21144888815,1,0
2791,2791,4864928.098613332,-7691.21144888815,1,0
2792,2792,4864928.098613332,-7691.21144888815,1,0
2793,2793,4864928.733753334,-7688.995648888166,1,0
2794,2794,4864928.307893334,-7690.481448888448,1,0
2795,2795,4864928.098613332,-7691.21144888815,1,0
2796,2796,4864928.098613332,-7691.21144888815,1,0
2797,2797,4864928.307893334,-7690.481448888448,1,0
2798,2798,4864928.956613334,-7688.218448888923,1,0
2799,2799,4864928.74654,-7689.47689999938,1,0
2800,2800,4864929.061253333,-7687.853448889074,1,0
2801,2801,4864928.74654,-7689.47689999938,1,0
2802,2802,4864928.736893335,-7688.984948888834,1,0
2803,2803,4864946.47136,-7644.905959999562,1,0
2804,2804,4864946.47136,-7644.905959999562,1,0
2805,2805,4864945.139500001,-7646.174379999937,1,0
2806,2806,4864945.139500001,-7646.174379999937,1,0
2807,2807,4864948.069999998,-7643.504119999707,1,0
2808,2808,4864947.142580001,-7643.99917999953,1,0
2809,2809,4864945.88326,-7644.896940000355,1,0
2810,2810,4864946.47136,-7644.905959999562,1,0
2811,2811,4864946.096419998,-7646.3101399995385,1,0
2812,2812,4864947.142580001,-7643.99917999953,1,0
2813,2813,4864940.688440002,-7648.243100000918,1,0
2814,2814,4864947.798476663,-7642.989564444414,2,0
2815,2815,4864951.201816666,-7640.937984444491,2,0
2816,2816,4864947.8172,-7643.097479999809,1,0
2817,2817,4864946.81566,-7644.185080000014,1,0
2818,2818,4864947.8138,-7643.092399999499,1,0
2819,2819,4864947.8138,-7643.092399999499,1,0
2820,2820,4864947.8172,-7643.097479999809,1,0
2821,2821,4864947.142580001,-7643.99917999953,1,0
2822,2822,4864947.8138,-7643.092399999499,1,0
2823,2823,4864952.0207400005,-7638.7117399998015,0,0
2824,2824,4864958.792455622,-7636.377415272694,1,0
2825,2825,4864951.62064,-7639.878819999843,0,0
2826,2826,4864951.230739999,-7641.06114000082,2,0
2827,2827,4864946.14104,-7645.086779999732,1,0
2828,2828,4864961.794740002,-7635.3893333340675,2,0
2829,2829,4864962.062840002,-7635.88429333369,2,0
2830,2830,4864965.058489908,-7633.1217440229875,1,0
2831,2831,4864961.81084868,-7635.64317545398,2,0
2832,2832,4864965.297321822,-7633.6104054546495,2,0
2833,2833,4864965.6450000005,-7634.1955200001585,2,0
2834,2834,4864966.30319873,-7633.643025343396,1,0
2835,2835,4864965.058489908,-7633.1217440229875,1,0
2836,2836,4864966.30319873,-7633.643025343396,2,0
2837,2837,4864963.245073703,-7636.211712170271,1,0
2838,2838,4864964.98558706,-7633.114007176904,1,0
2839,2839,4864964.98558706,-7633.114007176904,1,0
2840,2840,4864965.04124706,-7633.188227177112,1,0
2841,2841,4864965.241522034,-7633.498960670628,1,0
2842,2842,4864965.04124706,-7633.188227177112,1,0
2843,2843,4864966.771573703,-7634.448718836535,1,0
2844,2844,4864958.317016667,-7637.258777778388,1,0
2845,2845,4864958.317016667,-7637.258777778388,2,0
2846,2846,4864958.317016667,-7637.258777778388,1,0
2847,2847,4864954.858016666,-7639.236137778105,2,0
2848,2848,4864958.317016667,-7637.258777778388,2,0
2849,2849,4864965.058489908,-7633.1217440229875,1,0
2850,2850,4864954.858016666,-7639.236137778105,2,0
2851,2851,4864954.858016666,-7639.236137778105,1,0
2852,2852,4864954.858016666,-7639.236137778105,1,0
2853,2853,4864965.053140002,-7633.131380000709,1,0
2854,2854,4864952.8492818205,-7636.430785453929,0,0
2855,2855,4864965.162418472,-7633.207612118994,1,0
2856,2856,4864952.817540002,-7636.372499999405,0,0
2857,2857,4864965.058489908,-7633.1217440229875,1,0
2858,2858,4864965.162418472,-7633.207612118994,2,0
2859,2859,4864958.317016667,-7637.258777778388,2,0
2860,2860,4864964.98558706,-7633.114007176904,1,0
2861,2861,4864965.058489908,-7633.1217440229875,1,0
2862,2862,4864958.335740002,-7637.366693333785,1,0
2863,2863,4864966.03509873,-7633.148065343776,1,0
2864,2864,4864966.771573703,-7634.448718836535,1,0
2865,2865,4864969.649981579,-7633.057342188359,1,0
2866,2866,4864968.87825873,-7633.981225341835,1,0
2867,2867,4864973.161378731,-7631.05398534266,1,0
2868,2868,4864970.851801579,-7632.075942188802,1,0
2869,2869,4864970.08007873,-7632.9998253422755,1,0
2870,2870,4864970.757738732,-7633.016785341779,1,0
2871,2871,4864969.8179987315,-7633.499005341805,2,0
2872,2872,4864969.777353705,-7633.360338835793,1,0
2873,2873,4864979.485498731,-7616.3230253423535,1,0
2874,2874,4864979.13885873,-7625.5925653430595,1,0
2875,2875,4864978.678358729,-7626.715285343208,1,0
2876,2876,4864976.000553703,-7630.333118836957,1,0
2877,2877,4864976.000553703,-7630.333118836957,1,0
2878,2878,4864976.000553703,-7630.333118836957,1,0
2879,2879,4864976.000553703,-7630.333118836957,1,0
2880,2880,4864970.757738732,-7633.016785341779,1,0
2881,2881,4864970.757738732,-7633.016785341779,1,0
2882,2882,4864972.967378731,-7632.860225341746,1,0
2883,2883,4864972.967378731,-7632.860225341746,1,0
2884,2884,4865014.038580002,-7641.686759999395,1,0
2885,2885,4865013.913072743,-7641.8743454396545,1,0
2886,2886,4865011.34603627,-7639.372486874297,2,0
2887,2887,4865012.7782991985,-7639.702139772309,1,0
2888,2888,4865014.294612741,-7641.983665439469,1,0
2889,2889,4865014.294612741,-7641.983665439469,1,0
2890,2890,4865014.294612741,-7641.983665439469,1,0
2891,2891,4865012.124432742,-7641.244785439207,1,0
2892,2892,4865015.161640001,-7642.008719999343,1,0
2893,2893,4865012.124432742,-7641.244785439207,1,0
2894,2894,4865011.542232742,-7641.743865439278,1,0
2895,2895,4865012.124432742,-7641.244785439207,1,0
2896,2896,4865015.161640001,-7642.008719999343,1,0
2897,2897,4865013.9552,-7640.880079998821,1,0
2898,2898,4865012.133100003,-7641.140639999507,1,0
2899,2899,4865014.038580002,-7641.686759999395,1,0
2900,2900,4865015.92472,-7642.227359998971,1,0
2901,2901,4865014.801659999,-7641.905399999024,1,0
2902,2902,4865014.780100003,-7641.899399999529,1,0
2903,2903,4865014.019240001,-7641.681239999086,1,0
2904,2904,4865010.5342000015,-7640.956859999895,1,0
2905,2905,4865013.94428,-7641.934259999543,1,0
2906,2906,4865012.058140002,-7641.393659999967,1,0
2907,2907,4865014.8016599985,-7641.905399999024,1,0
2908,2908,4865013.256160003,-7641.462599999458,1,0
2909,2909,4865014.420120001,-7641.796079999209,1,0
2910,2910,4865014.8016599985,-7641.905399999024,1,0
2911,2911,4865012.361819999,-7641.770319999009,1,0
2912,2912,4865010.912179002,-7641.4656106300745,1,0
2913,2913,4865011.440686261,-7641.119105190066,1,0
2914,2914,4865012.133100003,-7641.140639999507,1,0
2915,2915,4865011.440686261,-7641.119105190066,1,0
2916,2916,4865010.471840002,-7641.213579999656,1,0
2917,2917,4865011.440686261,-7641.119105190066,1,0
2918,2918,4865011.440686261,-7641.119105190066,1,0
2919,2919,4865011.440686261,-7641.119105190066,1,0
2920,2920,4865011.440686261,-7641.119105190066,1,0
2921,2921,4865010.885320002,-7641.33211999908,1,0
2922,2922,4865013.256160003,-7641.462599999458,1,0
2923,2923,4865007.762480001,-7640.7115399993945,1,0
2924,2924,4865009.3613800015,-7640.895319999009,1,0
2925,2925,4865015.161640001,-7642.008719999343,1,0
2926,2926,4865009.42512,-7636.953019998969,1,0
2927,2927,4865012.821219999,-7641.612299999595,1,0
2928,2928,4865013.17234,-7641.987559998781,1,0
2929,2929,4865010.514860001,-7640.951339999588,1,0
2930,2930,4865013.637700002,-7641.571919999273,1,0
2931,2931,4865012.4953000005,-7641.244439999014,1,0
2932,2932,4865012.915520002,-7641.364799999445,1,0
2933,2933,4865009.9167462615,-7640.6823051899955,1,0
2934,2934,4865014.038580002,-7641.686759999395,1,0
2935,2935,4865015.543180001,-7642.118039999156,1,0
2936,2936,4865012.915520002,-7641.364799999445,1,0
2937,2937,4865007.538980002,-7636.412419999391,1,0
2938,2938,4865012.915520002,-7641.364799999445,1,0
2939,2939,4865014.780100003,-7641.899399999529,1,0
2940,2940,4865012.058140002,-7641.393659999967,1,0
2941,2941,4865014.420120001,-7641.796079999209,1,0
2942,2942,4865000.4059,-7639.151680001616,1,0
2943,2943,4865009.06984626,-7640.988625189691,1,0
2944,2944,4865006.793906261,-7640.061725190309,1,0
2945,2945,4865006.793906261,-7640.061725190309,1,0
2946,2946,4865000.4059,-7639.151680001616,1,0
2947,2947,4865009.9167462615,-7640.6823051899955,1,0
2948,2948,4865007.5188662615,-7640.54398519027,1,0
2949,2949,4865007.5188662615,-7640.54398519027,1,0
2950,2950,4865007.5188662615,-7640.54398519027,1,0
2951,2951,4865007.5188662615,-7640.54398519027,1,0
2952,2952,4865007.5188662615,-7640.54398519027,1,0
2953,2953,4865008.392806262,-7640.245505189923,1,0
2954,2954,4865009.432140002,-7640.640919999778,1,0
2955,2955,4865001.95688,-7639.5963200010365,1,0
2956,2956,4865000.059800001,-7639.05252000168,1,0
2957,2957,4865002.810640002,-7639.566540001333,1,0
2958,2958,4865002.36534,-7639.438760001212,1,0
2959,2959,4865000.4059,-7639.151680001616,1,0
2960,2960,4865005.417300001,-7640.313760001212,1,0
2961,2961,4865003.027,-7639.903040001542,1,0
2962,2962,4864999.713700001,-7638.953360001743,1,0
2963,2963,4865007.824840002,-7640.454819999635,1,0
2964,2964,4865001.610780002,-7639.497160001099,1,0
2965,2965,4865001.95688,-7639.5963200010365,1,0
2966,2966,4865000.059800001,-7639.05252000168,1,0
2967,2967,4865000.4059,-7639.151680001616,1,0
2968,2968,4865000.4059,-7639.151680001616,1,0
2969,2969,4864998.5443,-7638.618120001256,1,0
2970,2970,4865005.128780002,-7639.956480000168,1,0
2971,2971,4865006.286460002,-7640.0138799995175,1,0
2972,2972,4865005.994926262,-7640.107185190199,1,0
2973,2973,4865005.994926262,-7640.107185190199,1,0
2974,2974,4865005.994926262,-7640.107185190199,1,0
2975,2975,4865004.78246626,-7640.034105190663,1,0
2976,2976,4865005.994926262,-7640.107185190199,1,0
2977,2977,4865005.994926262,-7640.107185190199,1,0
2978,2978,4865005.994926262,-7640.107185190199,1,0
2979,2979,4865003.156526258,-7639.842485191701,1,0
2980,2980,4865003.156526258,-7639.842485191701,1,0
2981,2981,4865007.5188662615,-7640.54398519027,1,0
2982,2982,4865007.837440002,-7640.458519998938,1,0
2983,2983,4865007.837440002,-7640.458519998938,1,0
2984,2984,4865007.8998000035,-7640.201799999179,1,0
2985,2985,4865004.44394626,-7639.6625451907785,1,0
2986,2986,4865007.498920003,-7640.086959999056,1,0
2987,2987,4865003.523020001,-7639.496160000563,1,0
2988,2988,4865005.656406261,-7639.735625190317,1,0
2989,2989,4865005.656406261,-7639.735625190317,1,0
2990,2990,4865006.286460002,-7640.0138799995175,1,0
2991,2991,4865006.286460002,-7640.0138799995175,1,0
2992,2992,4865005.656406261,-7639.735625190317,1,0
2993,2993,4865003.231486259,-7639.589465191243,1,0
2994,2994,4865005.947940002,-7639.642319999635,1,0
2995,2995,4865005.994926262,-7640.107185190199,1,0
2996,2996,4865005.994926262,-7640.107185190199,1,0
2997,2997,4865006.286460002,-7640.0138799995175,1,0
2998,2998,4865007.837440002,-7640.458519998938,1,0
2999,2999,4865005.947940002,-7639.642319999635,1,0
3000,3000,4864980.787602512,-7620.468594842509,1,0
3001,3001,4864980.787602512,-7620.468594842509,1,0
3002,3002,4864981.225242513,-7618.9417348423185,1,0
3003,3003,4864981.003857671,-7622.280207782093,1,0
3004,3004,4864981.225242513,-7618.9417348423185,1,0
3005,3005,4864981.225242513,-7618.9417348423185,1,0
3006,3006,4864988.6736,-7635.46194000095,1,0
3007,3007,4864978.705497671,-7609.885407782201,1,0
3008,3008,4864980.787602512,-7620.468594842509,1,0
3009,3009,4864986.4202999985,-7635.1429200015955,1,0
3010,3010,4864981.225242513,-7618.9417348423185,1,0
3011,3011,4864980.787602512,-7620.468594842509,1,0
3012,3012,4864980.117999999,-7623.767840000241,1,0
3013,3013,4864977.9352400005,-7614.872300000488,1,0
3014,3014,4864985.619579999,-7634.586500000954,1,0
3015,3015,4864979.3492,-7619.127020000667,1,0
3016,3016,4864983.151319998,-7631.55978000164,1,0
3017,3017,4864982.076179998,-7630.475720001012,1,0
3018,3018,4864983.151319998,-7631.55978000164,1,0
3019,3019,4864984.476619999,-7634.258860000968,1,0
3020,3020,4864984.68756,-7632.000180001556,1,0
3021,3021,4864980.167839998,-7622.107820001243,1,0
3022,3022,4864983.5446,-7631.672540001571,1,0
3023,3023,4864983.5446,-7631.672540001571,1,0
3024,3024,4864985.2773400005,-7634.8152800016105,1,0
3025,3025,4864984.8699,-7634.3716200008985,1,0
3026,3026,4864985.67062,-7634.9280400015405,1,0
3027,3027,4864983.392460002,-7627.330580001324,1,0
3028,3028,4864977.911862512,-7610.640934842187,1,0
3029,3029,4864981.1808825135,-7620.581354842441,1,0
3030,3030,4864981.1808825135,-7620.581354842441,1,0
3031,3031,4864981.1808825135,-7620.581354842441,1,0
3032,3032,4864986.813580002,-7635.255680001527,1,0
3033,3033,4864983.392460002,-7627.330580001324,1,0
3034,3034,4864981.1808825135,-7620.581354842441,1,0
3035,3035,4864981.1808825135,-7620.581354842441,1,0
3036,3036,4864981.1808825135,-7620.581354842441,1,0
3037,3037,4864981.1808825135,-7620.581354842441,1,0
3038,3038,4864984.806419999,-7631.585300001501,1,0
3039,3039,4864981.955519998,-7629.5846399992715,1,0
3040,3040,4864983.282619998,-7633.589680000396,1,0
3041,3041,4864984.8699,-7634.3716200008985,1,0
3042,3042,4864985.21214,-7634.142840000241,1,0
3043,3043,4864984.476619999,-7634.258860000968,1,0
3044,3044,4864981.668739999,-7630.0320600003015,1,0
3045,3045,4864985.2773400005,-7634.8152800016105,1,0
3046,3046,4864984.8699,-7634.3716200008985,1,0
3047,3047,4864984.8699,-7634.3716200008985,1,0
3048,3048,4864983.66346,-7631.257660001516,1,0
3049,3049,4864985.199700002,-7631.698060001433,1,0
3050,3050,4864986.813580002,-7635.255680001527,1,0
3051,3051,4864986.4202999985,-7635.1429200015955,1,0
3052,3052,4864985.67062,-7634.9280400015405,1,0
3053,3053,4864985.67062,-7634.9280400015405,1,0
3054,3054,4864984.68756,-7632.000180001556,1,0
3055,3055,4864978.457242513,-7608.7383548417265,1,0
3056,3056,4864984.017460002,-7629.574760000408,1,0
3057,3057,4864980.685077671,-7623.392187782231,1,0
3058,3058,4864979.440262513,-7605.308934841411,1,0
3059,3059,4864979.440262513,-7605.308934841411,1,0
3060,3060,4864979.440262513,-7605.308934841411,1,0
3061,3061,4864979.762900183,-7606.719342623612,1,0
3062,3062,4864979.332522513,-7605.684654841679,1,0
3063,3063,4864979.332522513,-7605.684654841679,1,0
3064,3064,4864978.457242513,-7608.7383548417265,1,0
3065,3065,4864984.476619999,-7634.258860000968,1,0
3066,3066,4864983.26846,-7633.2587799996145,1,0
3067,3067,4864983.270179999,-7631.1449000015855,1,0
3068,3068,4864984.476619999,-7634.258860000968,1,0
3069,3069,4864983.151319998,-7631.55978000164,1,0
3070,3070,4864983.675899998,-7633.702440000326,1,0
3071,3071,4864977.604179998,-7620.379180001469,1,0
3072,3072,4864983.5446,-7631.672540001571,1,0
3073,3073,4864981.24886,-7627.143620000778,1,0
3074,3074,4864984.41142,-7633.586419999599,1,0
3075,3075,4864983.675899998,-7633.702440000326,1,0
3076,3076,4864979.685839999,-7625.274300001563,1,0
3077,3077,4864978.640899999,-7622.219720000028,1,0
3078,3078,4864978.50412,-7620.210220000147,1,0
3079,3079,4864978.8549,-7618.4336800009005,1,0
3080,3080,4864978.8549,-7618.4336800009005,1,0
3081,3081,4864979.292540002,-7616.906820000708,1,0
3082,3082,4864980.167839998,-7622.107820001243,1,0
3083,3083,4864980.1234800005,-7623.747440001368,1,0
3084,3084,4864980.44814,-7626.587200000136,1,0
3085,3085,4864981.9980176715,-7627.066327782574,1,0
3086,3086,4864983.66346,-7631.257660001516,1,0
3087,3087,4864983.66346,-7631.257660001516,1,0
3088,3088,4864983.66346,-7631.257660001516,1,0
3089,3089,4864983.66346,-7631.257660001516,1,0
3090,3090,4864984.056740001,-7631.370420001446,1,0
3091,3091,4864981.943159998,-7630.559700000285,1,0
3092,3092,4864980.44814,-7626.587200000136,1,0
3093,3093,4864982.062019999,-7630.1448200002305,1,0
3094,3094,4864980.630219999,-7626.8855599999415,1,0
3095,3095,4864977.24102,-7614.876060000807,1,0
3096,3096,4864982.469459998,-7630.5884800009435,1,0
3097,3097,4864983.5446,-7631.672540001571,1,0
3098,3098,4864983.256019999,-7630.814000000804,1,0
3099,3099,4864980.98092,-7621.689180000872,1,0
3100,3100,4864982.062019999,-7630.1448200002305,1,0
3101,3101,4864977.9352400005,-7614.872300000488,1,0
3102,3102,4864977.678660002,-7613.349200000614,1,0
3103,3103,4864983.151319998,-7631.55978000164,1,0
3104,3104,4864985.67062,-7634.9280400015405,1,0
3105,3105,4864982.469459998,-7630.5884800009435,1,0
3106,3106,4864984.476619999,-7634.258860000968,1,0
3107,3107,4864982.40545767,-7627.509987783286,1,0
3108,3108,4864979.26724677,-7611.344588144615,1,0
3109,3109,4864979.217520183,-7608.621902623735,1,0
3110,3110,4864980.360520184,-7615.306822624018,1,0
3111,3111,4864978.787142513,-7607.5872148418,1,0
3112,3112,4864978.787142513,-7607.5872148418,1,0
3113,3113,4864980.991497671,-7623.255267783109,1,0
3114,3114,4864978.787142513,-7607.5872148418,1,0
3115,3115,4864979.217520184,-7608.621902623733,1,0
3116,3116,4864984.8699,-7634.3716200008985,1,0
3117,3117,4864982.469459998,-7630.5884800009435,1,0
3118,3118,4864979.016340001,-7623.327939999847,1,0
3119,3119,4864983.18152,-7629.589260000734,1,0
3120,3120,4864980.64806,-7625.890100000052,1,0
3121,3121,4864984.8699,-7634.3716200008985,1,0
3122,3122,4864984.8699,-7634.3716200008985,1,0
3123,3123,4864984.8699,-7634.3716200008985,1,0
3124,3124,4864980.167839998,-7622.107820001243,1,0
3125,3125,4864980.4755225135,-7612.369574841963,1,0
3126,3126,4864980.97695767,-7615.4394277817055,1,0
3127,3127,4864984.927200002,-7630.029699999839,1,0
3128,3128,4864986.240140001,-7633.703840000182,1,0
3129,3129,4864986.240140001,-7633.703840000182,1,0
3130,3130,4864985.470780002,-7633.12439999953,1,0
3131,3131,4864986.240140001,-7633.703840000182,1,0
3132,3132,4864981.055499999,-7626.333760000765,1,0
3133,3133,4864982.86274,-7630.7012400008725,1,0
3134,3134,4864985.470780002,-7633.12439999953,1,0
3135,3135,4864985.470780002,-7633.12439999953,1,0
3136,3136,4864982.86274,-7630.7012400008725,1,0
3137,3137,4864981.24886,-7627.143620000778,1,0
3138,3138,4864980.167839998,-7622.107820001243,1,0
3139,3139,4864983.1495199995,-7630.253819999843,1,0
3140,3140,4864982.86274,-7630.7012400008725,1,0
3141,3141,4864985.2773400005,-7634.8152800016105,1,0
3142,3142,4864985.67062,-7634.9280400015405,1,0
3143,3143,4864983.18152,-7629.589260000734,1,0
3144,3144,4864984.069180001,-7633.8152000002565,1,0
3145,3145,4864981.900560001,-7626.894860000908,1,0
3146,3146,4864982.249500001,-7627.002940001339,1,0
3147,3147,4864985.955540001,-7630.025680001079,1,0
3148,3148,4864986.012380001,-7631.220420000702,1,0
3149,3149,4864985.955540001,-7630.025680001079,1,0
3150,3150,4864985.955540001,-7630.025680001079,1,0
3151,3151,4864982.249500001,-7627.002940001339,1,0
3152,3152,4864983.256019999,-7630.814000000804,1,0
3153,3153,4864983.256019999,-7630.814000000804,1,0
3154,3154,4864983.256019999,-7630.814000000804,1,0
3155,3155,4864983.256019999,-7630.814000000804,1,0
3156,3156,4864979.054862512,-7617.325854842471,1,0
3157,3157,4864980.787602512,-7620.468594842509,1,0
3158,3158,4864979.492502513,-7615.798994842278,1,0
3159,3159,4864980.787602512,-7620.468594842509,1,0
3160,3160,4864985.619579999,-7634.586500000954,1,0
3161,3161,4864979.730199998,-7623.634680001438,1,0
3162,3162,4864984.476619999,-7634.258860000968,1,0
3163,3163,4864980.3768799985,-7623.798660000412,1,0
3164,3164,4864981.24886,-7627.143620000778,1,0
3165,3165,4864983.675899998,-7633.702440000326,1,0
3166,3166,4864998.94856,-7635.357599999754,1,0
3167,3167,4864983.282619998,-7633.589680000396,1,0
3168,3168,4864979.56048,-7622.361260000616,1,0
3169,3169,4864982.861020002,-7632.815119998902,1,0
3170,3170,4864980.539317671,-7616.966267781558,1,0
3171,3171,4864981.193657672,-7608.076887781773,1,0
3172,3172,4864979.797417671,-7619.16624778271,1,0
3173,3173,4864979.797417671,-7619.16624778271,1,0
3174,3174,4864979.651140183,-7607.109122623464,1,0
3175,3175,4864982.062019999,-7630.1448200002305,1,0
3176,3176,4864979.3285025135,-7605.698714841264,1,0
3177,3177,4864979.325260183,-7608.246182623468,1,0
3178,3178,4864979.3285025135,-7605.698714841264,1,0
3179,3179,4864980.537542514,-7602.5845548414745,1,0
3180,3180,4864979.8738825135,-7603.796154841142,1,0
3181,3181,4864979.306957671,-7611.30886778221,1,0
3182,3182,4864977.990177671,-7614.798767782602,1,0
3183,3183,4864977.9352400005,-7614.872300000488,1,0
3184,3184,4864978.5552,-7617.614299999923,1,0
3185,3185,4864977.4975999985,-7616.399160000682,1,0
3186,3186,4864979.304919998,-7624.186480000615,1,0
3187,3187,4864980.4755225135,-7612.369574841963,1,0
3188,3188,4864981.82422,-7627.554740000516,1,0
3189,3189,4864978.894882513,-7607.211494841533,1,0
3190,3190,4864979.217520183,-7608.621902623733,1,0
3191,3191,4864979.217520183,-7608.621902623733,1,0
3192,3192,4864981.511249097,-7599.6655403620425,1,0
3193,3193,4864980.705733461,-7601.932106435133,1,0
3194,3194,4864980.705733461,-7601.932106435133,1,0
3195,3195,4864980.4698559735,-7603.278041276276,1,0
3196,3196,4864980.4698559735,-7603.278041276276,1,0
3197,3197,4864980.651802515,-7603.289574841516,1,0
3198,3198,4864980.651802515,-7603.289574841516,1,0
3199,3199,4864980.989582513,-7603.215034841853,1,0
3200,3200,4864980.989582513,-7603.215034841853,1,0
3201,3201,4864980.099902513,-7604.11139484133,1,0
3202,3202,4864980.705733461,-7601.932106435133,1,0
3203,3203,4864980.915200002,-7602.951700000465,1,0
3204,3204,4864981.6281200005,-7601.568420000373,1,0
3205,3205,4864980.626680001,-7602.854559999704,1,0
3206,3206,4864980.132600863,-7603.361762522285,1,0
3207,3207,4864980.02552,-7603.848059999943,1,0
3208,3208,4864980.23964,-7603.100779999792,1,0
3209,3209,4864980.875322513,-7602.510014841811,1,0
3210,3210,4864980.7635625135,-7602.899794841664,1,0
3211,3211,4864980.875322513,-7602.510014841811,1,0
3212,3212,4864980.875322513,-7602.510014841811,1,0
3213,3213,4864980.875322513,-7602.510014841811,1,0
3214,3214,4864980.556487404,-7604.736996088465,1,0
3215,3215,4864981.101342514,-7602.825254842,1,0
3216,3216,4864980.537542514,-7602.584554841477,1,0
3217,3217,4864980.537542514,-7602.584554841477,1,0
3218,3218,4864980.537542514,-7602.584554841477,1,0
3219,3219,4864980.537542514,-7602.5845548414745,1,0
